ticker,date,open,high,low,close,volume,vwap,transactions
AAPL,2024-05-27,138.5,139.75,137.39,138.64,41265020,138.59,91104
AAPL,2024-05-28,137.08,138.6,135.99,137.5,43749858,137.36,186585
AAPL,2024-05-29,134.65,136.5,133.58,135.42,48413258,135.16,169838
AAPL,2024-05-30,137.3,138.5,136.2,137.4,40113681,137.37,146648
AAPL,2024-05-31,136.15,137.64,135.06,136.54,25407887,136.41,108074
AAPL,2024-06-03,134.76,136.67,133.68,135.59,25760157,135.31,98030
AAPL,2024-06-04,133.36,134.74,132.29,133.67,43643605,133.57,146543
AAPL,2024-06-05,134.01,135.99,132.94,134.92,46510464,134.62,84947
AAPL,2024-06-06,134.66,136.7,133.58,135.61,38540943,135.3,158282
AAPL,2024-06-07,134.66,135.92,133.59,134.84,44940351,134.78,181069
AAPL,2024-06-10,134.37,136.43,133.29,135.34,41635489,135.02,85726
AAPL,2024-06-11,134.02,135.83,132.95,134.75,27125906,134.51,138222
AAPL,2024-06-12,134.37,136.26,133.29,135.18,43514010,134.91,110671
AAPL,2024-06-13,134.89,136.3,133.81,135.22,44258716,135.11,141474
AAPL,2024-06-14,136.95,138.26,135.85,137.16,40349204,137.09,154766
AAPL,2024-06-17,139.03,140.67,137.92,139.55,28453151,139.38,130052
MSFT,2024-01-02,378.39,382.7,375.36,379.66,24861745,379.24,106174
MSFT,2024-01-03,383.2,386.7,380.14,383.63,27500096,383.49,164040
MSFT,2024-01-04,381.82,386.03,378.77,382.96,48028806,382.59,173244
MSFT,2024-01-05,384.97,390.71,381.89,387.61,28551890,386.74,180023
MSFT,2024-01-08,380.85,385.28,377.8,382.22,35400582,381.77,188926
MSFT,2024-01-09,378.05,383.98,375.02,380.93,26661140,379.98,139130
MSFT,2024-01-10,383.24,389.21,380.18,386.12,32446907,385.17,131964
MSFT,2024-01-11,385.03,388.85,381.95,385.76,49835760,385.52,129140
MSFT,2024-01-12,380.37,384.39,377.32,381.34,22972493,381.02,173677
MSFT,2024-01-15,380.7,386.19,377.66,383.13,24127987,382.33,117601
MSFT,2024-01-16,387.35,391.93,384.25,388.82,44933314,388.34,179462
MSFT,2024-01-17,390.07,394.6,386.95,391.47,20157535,391.01,90384
MSFT,2024-01-18,383.26,387.0,380.2,383.92,24485588,383.71,175320
MSFT,2024-01-19,383.82,388.21,380.75,385.13,43285178,384.7,111147
MSFT,2024-01-22,381.69,384.89,378.63,381.83,32594766,381.79,184057
MSFT,2024-01-23,383.04,386.3,379.98,383.23,45100631,383.17,145513
MSFT,2024-01-24,384.21,387.33,381.14,384.26,35461271,384.24,111711
MSFT,2024-01-25,386.16,390.16,383.08,387.07,20046930,386.77,126244
MSFT,2024-01-26,381.59,385.93,378.53,382.86,39931139,382.44,91221
MSFT,2024-01-29,381.72,385.88,378.66,382.82,48602110,382.46,151313
MSFT,2024-01-30,379.52,385.61,376.49,382.55,36624558,381.55,131177
MSFT,2024-01-31,387.46,390.69,384.36,387.59,31606439,387.55,128929
MSFT,2024-02-01,383.52,386.64,380.46,383.57,43655600,383.56,125193
MSFT,2024-02-02,377.42,382.45,374.4,379.42,23109916,378.76,156271
MSFT,2024-02-05,381.41,385.49,378.36,382.43,21330070,382.09,151567
MSFT,2024-02-06,377.75,382.74,374.73,379.7,44911509,379.05,169742
MSFT,2024-02-07,376.7,381.84,373.69,378.81,38952075,378.11,186364
MSFT,2024-02-08,371.04,376.16,368.07,373.18,48308154,372.47,84847
MSFT,2024-02-09,369.74,372.83,366.79,369.87,25984095,369.83,85492
MSFT,2024-02-12,366.0,369.85,363.07,366.91,31946721,366.61,186876
MSFT,2024-02-13,366.4,370.08,363.47,367.14,42598727,366.9,105048
MSFT,2024-02-14,361.28,366.7,358.39,363.79,21434121,362.96,165948
MSFT,2024-02-15,360.75,363.99,357.86,361.11,31040575,360.99,196586
MSFT,2024-02-16,358.11,362.25,355.24,359.37,48694361,358.95,124438
MSFT,2024-02-19,364.03,368.41,361.12,365.48,34925701,365.0,184502
MSFT,2024-02-20,363.04,368.31,360.14,365.38,41812439,364.61,90345
MSFT,2024-02-21,361.16,366.97,358.27,364.06,25413694,363.1,118504
MSFT,2024-02-22,360.99,364.11,358.1,361.22,39827576,361.14,120173
MSFT,2024-02-23,358.05,363.0,355.18,360.11,24999343,359.43,138183
MSFT,2024-02-26,357.6,360.59,354.74,357.72,46101115,357.68,126210
MSFT,2024-02-27,357.68,361.8,354.82,358.93,39184079,358.51,183740
MSFT,2024-02-28,364.46,367.59,361.54,364.68,39125376,364.6,127619
MSFT,2024-02-29,362.31,367.41,359.41,364.49,24799601,363.77,84081
MSFT,2024-03-01,357.44,362.05,354.58,359.18,43439359,358.6,84561
MSFT,2024-03-04,353.05,356.55,350.23,353.72,39354886,353.5,127467
MSFT,2024-03-05,350.2,354.61,347.39,351.79,38152844,351.26,169006
MSFT,2024-03-06,349.73,353.58,346.93,350.77,33318178,350.43,90077
MSFT,2024-03-07,349.92,354.22,347.12,351.41,31941021,350.91,165139
MSFT,2024-03-08,345.42,350.88,342.66,348.1,20777400,347.21,104385
MSFT,2024-03-11,346.66,350.52,343.89,347.74,36850181,347.38,114311
MSFT,2024-03-12,349.05,353.83,346.25,351.02,26437112,350.37,160199
MSFT,2024-03-13,345.26,350.6,342.5,347.81,34736005,346.97,96074
MSFT,2024-03-14,342.45,345.39,339.71,342.65,25179690,342.58,173502
MSFT,2024-03-15,341.35,344.33,338.62,341.59,40457877,341.51,190824
MSFT,2024-03-18,345.71,350.35,342.94,347.57,41286214,346.95,152089
MSFT,2024-03-19,345.3,350.56,342.53,347.78,45540861,346.96,173298
MSFT,2024-03-20,348.24,353.0,345.45,350.2,25222730,349.55,127381
MSFT,2024-03-21,349.63,352.76,346.83,349.96,26029411,349.85,98202
MSFT,2024-03-22,344.75,348.88,341.99,346.11,30826895,345.66,155009
MSFT,2024-03-25,341.83,346.8,339.1,344.04,36549408,343.31,160209
MSFT,2024-03-26,348.54,351.51,345.75,348.72,31944799,348.66,173969
MSFT,2024-03-27,349.8,354.08,347.0,351.27,43074936,350.79,187916
MSFT,2024-03-28,351.57,354.74,348.76,351.92,29510830,351.81,89720
MSFT,2024-03-29,348.99,353.71,346.2,350.9,30335443,350.27,195075
MSFT,2024-04-01,353.37,357.78,350.55,354.94,37633579,354.42,180634
MSFT,2024-04-02,359.62,363.76,356.75,360.87,47321368,360.46,87263
MSFT,2024-04-03,363.54,367.98,360.64,365.06,29123736,364.56,101229
MSFT,2024-04-04,360.18,365.13,357.29,362.23,30380692,361.55,148012
MSFT,2024-04-05,364.82,370.24,361.9,367.31,27518159,366.48,163238
MSFT,2024-04-08,372.49,376.29,369.51,373.31,38750670,373.04,160534
MSFT,2024-04-09,371.91,376.4,368.93,373.41,25059077,372.91,156106
MSFT,2024-04-10,366.19,371.07,363.26,368.13,41618983,367.49,159316
MSFT,2024-04-11,362.79,368.41,359.89,365.49,21235829,364.6,193217
MSFT,2024-04-12,358.44,361.44,355.58,358.57,39243612,358.53,155598
MSFT,2024-04-15,354.41,357.85,351.57,355.01,37164116,354.81,161016
MSFT,2024-04-16,355.11,359.38,352.27,356.53,38814920,356.06,117967
MSFT,2024-04-17,357.23,360.96,354.37,358.09,27346337,357.81,185820
MSFT,2024-04-18,359.4,363.14,356.52,360.25,22189190,359.97,87852
MSFT,2024-04-19,354.03,358.05,351.2,355.21,33933264,354.82,124589
MSFT,2024-04-22,355.41,359.15,352.56,356.3,41550886,356.0,176233
MSFT,2024-04-23,361.55,365.45,358.65,362.55,31961498,362.22,179701
MSFT,2024-04-24,358.78,363.29,355.91,360.4,29573476,359.87,141141
MSFT,2024-04-25,353.6,357.71,350.77,354.87,24226329,354.45,86632
MSFT,2024-04-26,350.61,354.5,347.8,351.69,38461323,351.33,112541
MSFT,2024-04-29,354.94,360.38,352.1,357.52,44404335,356.67,155718
MSFT,2024-04-30,359.62,363.05,356.74,360.17,24780272,359.99,147466
MSFT,2024-05-01,356.82,362.23,353.97,359.35,34921108,358.52,91802
MSFT,2024-05-02,363.6,367.99,360.69,365.07,49000598,364.58,108199
MSFT,2024-05-03,365.72,368.79,362.8,365.86,28440690,365.82,158317
MSFT,2024-05-06,368.87,373.78,365.92,370.81,34117605,370.17,150345
MSFT,2024-05-07,363.2,366.42,360.29,363.51,24018048,363.41,114664
MSFT,2024-05-08,364.05,369.22,361.14,366.29,30978120,365.55,132505
MSFT,2024-05-09,358.06,362.56,355.2,359.68,30875713,359.14,117827
MSFT,2024-05-10,352.06,356.32,349.25,353.49,42932123,353.02,116663
MSFT,2024-05-13,355.72,360.37,352.88,357.51,38331294,356.92,96864
MSFT,2024-05-14,362.46,366.51,359.56,363.6,43846916,363.22,124444
MSFT,2024-05-15,362.97,366.95,360.07,364.04,24328020,363.69,158966
MSFT,2024-05-16,362.34,366.71,359.45,363.8,21359100,363.32,97961
MSFT,2024-05-17,364.03,369.32,361.12,366.39,35579981,365.61,99521
MSFT,2024-05-20,365.99,370.44,363.06,367.5,29838975,367.0,160356
MSFT,2024-05-21,363.45,367.52,360.55,364.6,38495014,364.22,190441
MSFT,2024-05-22,360.48,364.35,357.6,361.45,44848681,361.13,149774
MSFT,2024-05-23,359.33,363.84,356.45,360.95,34246777,360.42,82180
MSFT,2024-05-24,356.85,361.66,354.0,358.79,49396940,358.15,156507
MSFT,2024-05-27,353.25,358.65,350.42,355.81,46162973,354.96,162478
MSFT,2024-05-28,347.72,351.84,344.94,349.05,49012120,348.61,182616
MSFT,2024-05-29,353.32,357.8,350.49,354.96,26826296,354.42,86731
MSFT,2024-05-30,355.25,358.58,352.41,355.73,38870757,355.57,161230
MSFT,2024-05-31,358.0,361.96,355.13,359.09,44649838,358.73,111745
MSFT,2024-06-03,349.67,355.16,346.87,352.34,23296865,351.46,82482
MSFT,2024-06-04,350.02,354.01,347.22,351.2,32388803,350.81,106724
MSFT,2024-06-05,347.48,352.45,344.7,349.65,47615628,348.93,194401
MSFT,2024-06-06,351.87,356.76,349.05,353.93,41173256,353.25,147984
MSFT,2024-06-07,348.73,352.44,345.94,349.64,39866803,349.34,148875
MSFT,2024-06-10,344.99,350.43,342.23,347.65,33789905,346.77,149878
MSFT,2024-06-11,344.24,347.98,341.49,345.22,43159693,344.9,174493
MSFT,2024-06-12,345.02,350.03,342.26,347.25,27930865,346.51,143462
MSFT,2024-06-13,342.16,345.58,339.43,342.84,36742599,342.62,109473
MSFT,2024-06-14,345.51,351.03,342.75,348.25,43135228,347.34,172392
MSFT,2024-06-17,342.09,346.78,339.35,344.03,29511222,343.39,125718
GOOGL,2024-01-02,139.13,141.3,138.02,140.18,41649931,139.84,117721
GOOGL,2024-01-03,137.28,139.13,136.18,138.03,31390825,137.78,131712
GOOGL,2024-01-04,138.49,140.68,137.39,139.56,44138475,139.21,118070
GOOGL,2024-01-05,135.94,138.09,134.86,136.99,22370883,136.64,137983
GOOGL,2024-01-08,136.84,138.77,135.75,137.67,26419604,137.39,188521
GOOGL,2024-01-09,136.7,138.83,135.61,137.73,40885139,137.39,97992
GOOGL,2024-01-10,134.74,136.63,133.67,135.55,27178461,135.28,86653
GOOGL,2024-01-11,135.71,137.38,134.62,136.29,39138337,136.1,86880
GOOGL,2024-01-12,133.73,135.15,132.66,134.08,34172117,133.96,169285
GOOGL,2024-01-15,135.32,136.41,134.24,135.33,36510576,135.32,100701
GOOGL,2024-01-16,133.7,135.79,132.63,134.71,46351988,134.38,142580
GOOGL,2024-01-17,134.53,136.43,133.45,135.35,28617351,135.08,117409
GOOGL,2024-01-18,134.97,137.05,133.89,135.96,22683821,135.64,155252
GOOGL,2024-01-19,133.65,135.52,132.58,134.44,45509993,134.18,84888
GOOGL,2024-01-22,136.23,137.51,135.14,136.42,46467349,136.36,103040
GOOGL,2024-01-23,138.49,139.64,137.38,138.53,45086095,138.52,183279
GOOGL,2024-01-24,137.33,139.48,136.23,138.37,48863941,138.03,117941
GOOGL,2024-01-25,140.2,141.33,139.08,140.21,37038856,140.21,94064
GOOGL,2024-01-26,141.97,143.49,140.84,142.35,33630472,142.23,164058
GOOGL,2024-01-29,141.88,143.59,140.75,142.45,48156815,142.26,191550
GOOGL,2024-01-30,142.02,143.47,140.88,142.33,44264416,142.22,123343
GOOGL,2024-01-31,139.84,141.48,138.73,140.36,27717946,140.19,104405
GOOGL,2024-02-01,137.26,138.73,136.16,137.63,28850727,137.5,168395
GOOGL,2024-02-02,138.64,139.95,137.53,138.84,45684395,138.77,197577
GOOGL,2024-02-05,137.72,139.3,136.62,138.2,29837799,138.04,132538
GOOGL,2024-02-06,138.74,140.06,137.63,138.95,24218356,138.88,122415
GOOGL,2024-02-07,141.1,142.24,139.97,141.11,31507231,141.11,138554
GOOGL,2024-02-08,141.24,143.47,140.11,142.33,29058375,141.97,174749
GOOGL,2024-02-09,142.28,143.72,141.15,142.58,30786562,142.48,110972
GOOGL,2024-02-12,139.93,141.19,138.81,140.07,29204190,140.02,133138
GOOGL,2024-02-13,139.88,142.04,138.76,140.92,46634042,140.57,180904
GOOGL,2024-02-14,139.63,140.88,138.52,139.76,47483911,139.72,118671
GOOGL,2024-02-15,138.68,140.03,137.57,138.92,48720816,138.84,142676
GOOGL,2024-02-16,136.13,138.05,135.04,136.95,38172168,136.68,134505
GOOGL,2024-02-19,136.86,138.97,135.76,137.87,42720515,137.53,185119
GOOGL,2024-02-20,138.34,139.7,137.24,138.59,27423962,138.51,178925
GOOGL,2024-02-21,138.08,140.06,136.97,138.95,35765199,138.66,149228
GOOGL,2024-02-22,139.8,141.01,138.68,139.89,36925061,139.86,88094
GOOGL,2024-02-23,140.48,142.63,139.35,141.5,26064703,141.16,150341
GOOGL,2024-02-26,139.11,140.59,137.99,139.47,35610246,139.35,95235
GOOGL,2024-02-27,139.48,141.41,138.37,140.29,34664839,140.02,197819
GOOGL,2024-02-28,139.3,141.33,138.18,140.2,33602969,139.9,147272
GOOGL,2024-02-29,138.98,140.73,137.87,139.61,36763915,139.41,168181
GOOGL,2024-03-01,140.29,142.23,139.16,141.1,31878461,140.83,187014
GOOGL,2024-03-04,138.06,139.4,136.95,138.3,22190885,138.22,135534
GOOGL,2024-03-05,137.27,138.44,136.17,137.34,49823709,137.32,197207
GOOGL,2024-03-06,133.95,136.03,132.87,134.95,20952046,134.62,133591
GOOGL,2024-03-07,133.03,134.24,131.97,133.18,39245750,133.13,175589
GOOGL,2024-03-08,133.33,134.85,132.27,133.78,49785697,133.63,130132
GOOGL,2024-03-11,132.41,134.46,131.35,133.39,31324890,133.06,90518
GOOGL,2024-03-12,133.47,135.25,132.4,134.18,36179007,133.95,165660
GOOGL,2024-03-13,135.75,136.97,134.67,135.88,49785403,135.84,131518
GOOGL,2024-03-14,135.11,136.98,134.02,135.9,26680706,135.64,80455
GOOGL,2024-03-15,136.01,138.18,134.92,137.08,33890117,136.73,174253
GOOGL,2024-03-18,136.59,138.28,135.5,137.18,44700813,136.99,112441
GOOGL,2024-03-19,136.67,137.93,135.57,136.84,25654413,136.78,194715
GOOGL,2024-03-20,137.74,138.97,136.64,137.87,44284345,137.83,134950
GOOGL,2024-03-21,137.3,139.44,136.2,138.33,46671240,137.99,111544
GOOGL,2024-03-22,136.54,137.74,135.45,136.65,21007288,136.61,158352
GOOGL,2024-03-25,136.45,138.51,135.36,137.41,27342024,137.09,85798
GOOGL,2024-03-26,136.5,137.85,135.41,136.76,26518076,136.67,193210
GOOGL,2024-03-27,137.9,139.16,136.8,138.06,49804503,138.01,110692
GOOGL,2024-03-28,138.76,140.69,137.65,139.58,29567110,139.31,158370
GOOGL,2024-03-29,139.96,142.01,138.84,140.88,27107121,140.58,194852
GOOGL,2024-04-01,138.1,139.94,136.99,138.83,26631282,138.59,119387
GOOGL,2024-04-02,136.89,138.61,135.8,137.51,37750013,137.3,176365
GOOGL,2024-04-03,138.82,140.63,137.71,139.52,32816017,139.29,144962
GOOGL,2024-04-04,136.6,138.07,135.51,136.98,39299481,136.85,129958
GOOGL,2024-04-05,137.97,139.43,136.87,138.33,32489739,138.21,99558
GOOGL,2024-04-08,136.94,138.23,135.84,137.14,36137847,137.07,111584
GOOGL,2024-04-09,138.49,139.93,137.38,138.82,41227303,138.71,185614
GOOGL,2024-04-10,138.42,139.59,137.32,138.49,32380324,138.47,134592
GOOGL,2024-04-11,138.5,139.76,137.39,138.65,27285755,138.6,106651
GOOGL,2024-04-12,137.53,138.72,136.43,137.62,33493604,137.59,128637
GOOGL,2024-04-15,134.56,136.43,133.49,135.35,25714448,135.09,115187
GOOGL,2024-04-16,133.93,135.66,132.86,134.58,21186426,134.37,89539
GOOGL,2024-04-17,132.04,133.91,130.99,132.85,41729157,132.58,153249
GOOGL,2024-04-18,131.07,132.34,130.02,131.29,47210984,131.22,119739
GOOGL,2024-04-19,133.42,134.51,132.36,133.44,48114792,133.43,177186
GOOGL,2024-04-22,130.31,132.42,129.27,131.37,34367626,131.02,111797
GOOGL,2024-04-23,131.47,133.27,130.41,132.21,31898961,131.96,111369
GOOGL,2024-04-24,131.52,133.4,130.47,132.34,31419852,132.07,149946
GOOGL,2024-04-25,132.63,134.02,131.57,132.96,30789338,132.85,195711
GOOGL,2024-04-26,132.7,133.87,131.64,132.81,49439553,132.77,141537
GOOGL,2024-04-29,133.65,135.07,132.58,134.0,26093824,133.88,121015
GOOGL,2024-04-30,132.82,134.49,131.76,133.42,26638222,133.23,99126
GOOGL,2024-05-01,130.26,131.88,129.22,130.84,37520956,130.65,174373
GOOGL,2024-05-02,130.14,131.34,129.1,130.3,29895958,130.24,129786
GOOGL,2024-05-03,130.26,131.56,129.21,130.51,36519275,130.43,169764
GOOGL,2024-05-06,128.78,130.61,127.75,129.58,34658633,129.31,174838
GOOGL,2024-05-07,129.63,131.19,128.6,130.14,25047009,129.98,184199
GOOGL,2024-05-08,129.14,130.32,128.11,129.28,36396389,129.24,104123
GOOGL,2024-05-09,130.63,132.25,129.59,131.2,39254283,131.01,87698
GOOGL,2024-05-10,130.31,132.24,129.27,131.19,22229912,130.9,187216
GOOGL,2024-05-13,131.09,132.95,130.04,131.9,32371766,131.63,190434
GOOGL,2024-05-14,132.35,133.48,131.29,132.42,24530889,132.4,108668
GOOGL,2024-05-15,131.92,133.38,130.87,132.32,38535057,132.19,167392
GOOGL,2024-05-16,133.39,135.44,132.32,134.37,39778530,134.04,82061
GOOGL,2024-05-17,131.13,132.77,130.08,131.71,20355529,131.52,149391
GOOGL,2024-05-20,132.12,133.75,131.07,132.69,28600656,132.51,145826
GOOGL,2024-05-21,133.42,135.21,132.35,134.14,44185030,133.9,199245
GOOGL,2024-05-22,131.4,133.43,130.35,132.37,35731562,132.05,111584
GOOGL,2024-05-23,130.14,131.73,129.1,130.69,44456431,130.51,115038
GOOGL,2024-05-24,131.94,133.08,130.88,132.02,48778933,132.0,140161
GOOGL,2024-05-27,131.17,133.27,130.12,132.22,26775717,131.87,169658
GOOGL,2024-05-28,133.65,134.8,132.58,133.73,49750241,133.7,165182
GOOGL,2024-05-29,134.82,136.0,133.74,134.92,31377920,134.88,152443
GOOGL,2024-05-30,133.97,135.74,132.9,134.66,41085354,134.43,90837
GOOGL,2024-05-31,134.06,135.6,132.99,134.52,43531289,134.37,154167
GOOGL,2024-06-03,135.76,137.93,134.68,136.83,46843736,136.48,85577
GOOGL,2024-06-04,134.31,136.37,133.24,135.29,40768631,134.97,154289
GOOGL,2024-06-05,134.98,136.11,133.9,135.03,22230441,135.01,116749
GOOGL,2024-06-06,136.32,138.04,135.23,136.94,20987053,136.74,191467
GOOGL,2024-06-07,134.79,136.93,133.72,135.84,37611083,135.49,178599
GOOGL,2024-06-10,136.46,138.46,135.36,137.36,47866248,137.06,119226
GOOGL,2024-06-11,135.2,136.54,134.12,135.46,45039516,135.37,131007
GOOGL,2024-06-12,135.65,137.32,134.56,136.23,31515386,136.04,176959
GOOGL,2024-06-13,133.17,135.31,132.11,134.23,41724907,133.88,145639
GOOGL,2024-06-14,134.98,136.44,133.9,135.35,22930573,135.23,110427
GOOGL,2024-06-17,136.59,138.05,135.49,136.96,43070169,136.84,158067
AMZN,2024-01-02,168.12,170.52,166.77,169.16,20888769,168.82,115825
AMZN,2024-01-03,170.2,172.18,168.84,170.82,26844151,170.61,152487
AMZN,2024-01-04,172.91,174.9,171.53,173.51,40390845,173.31,166595
AMZN,2024-01-05,171.48,173.93,170.11,172.54,28861384,172.19,112302
AMZN,2024-01-08,173.66,175.16,172.27,173.77,24626628,173.73,173280
AMZN,2024-01-09,175.25,176.87,173.85,175.47,31688659,175.4,127277
AMZN,2024-01-10,172.66,174.05,171.28,172.67,29248023,172.67,127175
AMZN,2024-01-11,174.07,175.61,172.68,174.21,22618916,174.17,136489
AMZN,2024-01-12,172.93,175.09,171.55,173.7,32241325,173.45,83442
AMZN,2024-01-15,170.06,172.18,168.7,170.82,37907736,170.57,182817
AMZN,2024-01-16,168.99,170.86,167.63,169.51,28755420,169.33,130829
AMZN,2024-01-17,170.14,172.51,168.78,171.14,36786096,170.81,111816
AMZN,2024-01-18,171.2,172.8,169.83,171.43,31421960,171.36,98198
AMZN,2024-01-19,169.39,171.11,168.04,169.76,24378044,169.64,101916
AMZN,2024-01-22,168.6,170.52,167.25,169.17,34526939,168.98,90082
AMZN,2024-01-23,166.83,169.45,165.5,168.1,41626983,167.68,144985
AMZN,2024-01-24,168.27,169.88,166.92,168.53,23209171,168.45,119932
AMZN,2024-01-25,164.68,166.53,163.37,165.21,45248401,165.03,129792
AMZN,2024-01-26,166.51,168.29,165.18,166.95,30042086,166.81,186886
AMZN,2024-01-29,167.96,170.19,166.61,168.84,37831787,168.55,119378
AMZN,2024-01-30,166.25,168.86,164.92,167.52,26025544,167.1,121180
AMZN,2024-01-31,164.77,166.62,163.45,165.3,29574129,165.12,176321
AMZN,2024-02-01,165.7,167.69,164.38,166.36,37276378,166.14,111775
AMZN,2024-02-02,164.72,166.41,163.4,165.09,43575995,164.97,127843
AMZN,2024-02-05,161.77,163.8,160.48,162.5,37766811,162.26,151516
AMZN,2024-02-06,159.38,161.65,158.1,160.36,20807483,160.04,175317
AMZN,2024-02-07,159.06,161.25,157.79,159.97,33153648,159.67,118185
AMZN,2024-02-08,161.73,163.12,160.44,161.82,45433637,161.79,184208
AMZN,2024-02-09,160.46,162.39,159.18,161.1,39000081,160.89,111722
AMZN,2024-02-12,159.23,160.7,157.96,159.43,32693838,159.36,129412
AMZN,2024-02-13,155.45,157.94,154.2,156.69,34377040,156.28,132534
AMZN,2024-02-14,155.58,157.99,154.33,156.73,46089011,156.35,134827
AMZN,2024-02-15,155.85,158.09,154.6,156.84,30785884,156.51,197375
AMZN,2024-02-16,157.79,159.81,156.53,158.54,47432037,158.29,94335
AMZN,2024-02-19,159.16,161.28,157.89,160.0,30650264,159.73,164803
AMZN,2024-02-20,159.81,161.81,158.53,160.53,39350936,160.29,164769
AMZN,2024-02-21,158.79,161.03,157.52,159.76,48971503,159.44,136420
AMZN,2024-02-22,157.08,158.46,155.82,157.2,26660032,157.16,177891
AMZN,2024-02-23,156.43,158.42,155.18,157.16,37257061,156.92,138429
AMZN,2024-02-26,155.67,157.5,154.43,156.25,40386664,156.06,170496
AMZN,2024-02-27,155.67,157.35,154.42,156.1,20736879,155.95,93703
AMZN,2024-02-28,153.59,155.97,152.36,154.73,22575643,154.35,188962
AMZN,2024-02-29,156.99,158.42,155.73,157.16,29356710,157.11,139681
AMZN,2024-03-01,158.04,159.97,156.78,158.7,30449008,158.49,92795
AMZN,2024-03-04,157.29,159.44,156.03,158.17,29567284,157.88,119356
AMZN,2024-03-05,154.4,156.52,153.16,155.28,20677553,154.99,124967
AMZN,2024-03-06,155.15,157.24,153.91,156.0,24930622,155.72,177057
AMZN,2024-03-07,154.11,155.56,152.87,154.32,24804071,154.25,153380
AMZN,2024-03-08,153.17,154.97,151.94,153.74,43932673,153.55,162543
AMZN,2024-03-11,150.96,152.95,149.75,151.74,32964033,151.48,83826
AMZN,2024-03-12,151.88,154.18,150.66,152.96,33487250,152.6,136302
AMZN,2024-03-13,151.3,153.37,150.09,152.16,26173534,151.87,178608
AMZN,2024-03-14,152.21,154.41,150.99,153.18,37320437,152.86,184792
AMZN,2024-03-15,154.96,156.44,153.72,155.19,29779547,155.12,139972
AMZN,2024-03-18,151.94,153.98,150.73,152.76,34684519,152.49,163769
AMZN,2024-03-19,151.06,152.74,149.85,151.53,31776320,151.37,94972
AMZN,2024-03-20,149.48,151.7,148.29,150.5,38520880,150.16,186658
AMZN,2024-03-21,150.37,152.55,149.17,151.34,47560477,151.02,157354
AMZN,2024-03-22,148.64,149.99,147.45,148.8,23535849,148.75,120026
AMZN,2024-03-25,146.05,147.66,144.88,146.49,24240756,146.34,130916
AMZN,2024-03-26,145.73,147.05,144.56,145.89,31511298,145.83,104347
AMZN,2024-03-27,145.04,146.83,143.88,145.67,47574829,145.46,102706
AMZN,2024-03-28,145.25,146.99,144.09,145.82,24208896,145.64,121232
AMZN,2024-03-29,146.84,148.75,145.67,147.57,45965666,147.33,81256
AMZN,2024-04-01,147.11,148.52,145.93,147.34,31518325,147.26,153607
AMZN,2024-04-02,146.64,148.4,145.47,147.22,40540900,147.03,134477
AMZN,2024-04-03,147.73,149.44,146.54,148.25,25017604,148.08,154107
AMZN,2024-04-04,144.57,146.62,143.42,145.46,28762697,145.17,116025
AMZN,2024-04-05,143.46,144.94,142.31,143.79,43422205,143.68,154140
AMZN,2024-04-08,144.09,146.14,142.93,144.98,36491785,144.68,94838
AMZN,2024-04-09,144.92,146.39,143.76,145.23,36293185,145.13,128085
AMZN,2024-04-10,144.44,146.48,143.28,145.32,42800123,145.03,137850
AMZN,2024-04-11,144.28,146.59,143.12,145.43,23072493,145.05,188799
AMZN,2024-04-12,145.84,147.3,144.68,146.13,46244295,146.04,84224
AMZN,2024-04-15,145.3,146.87,144.14,145.71,44501857,145.57,137549
AMZN,2024-04-16,147.45,148.76,146.27,147.58,44356667,147.54,107509
AMZN,2024-04-17,148.48,150.37,147.29,149.18,30518925,148.95,173159
AMZN,2024-04-18,149.14,150.85,147.95,149.65,38484535,149.48,182871
AMZN,2024-04-19,147.59,149.02,146.41,147.84,21780735,147.76,125982
AMZN,2024-04-22,147.16,149.05,145.99,147.87,25051320,147.64,172281
AMZN,2024-04-23,145.89,147.73,144.72,146.56,48571920,146.33,147425
AMZN,2024-04-24,148.3,150.31,147.12,149.11,22856754,148.85,178316
AMZN,2024-04-25,149.48,151.79,148.28,150.58,49774586,150.22,193645
AMZN,2024-04-26,150.48,152.54,149.27,151.33,23980725,151.04,99168
AMZN,2024-04-29,151.38,153.61,150.17,152.39,42844207,152.06,168635
AMZN,2024-04-30,151.44,152.83,150.23,151.62,38972059,151.56,162288
AMZN,2024-05-01,150.42,152.18,149.22,150.97,39008832,150.79,195359
AMZN,2024-05-02,151.87,153.58,150.66,152.36,42494071,152.2,171056
AMZN,2024-05-03,154.28,155.97,153.04,154.74,48507622,154.58,122898
AMZN,2024-05-06,153.98,156.3,152.75,155.06,45415019,154.71,92208
AMZN,2024-05-07,155.7,157.52,154.45,156.27,39924314,156.08,126952
AMZN,2024-05-08,157.18,159.46,155.93,158.19,31931476,157.86,136314
AMZN,2024-05-09,159.35,161.27,158.08,159.99,29685954,159.78,117171
AMZN,2024-05-10,158.1,160.11,156.84,158.84,36984263,158.6,143614
AMZN,2024-05-13,159.27,161.7,158.0,160.42,42867620,160.04,86021
AMZN,2024-05-14,156.83,159.08,155.57,157.82,33787452,157.49,96284
AMZN,2024-05-15,160.03,161.52,158.75,160.24,33695544,160.17,136072
AMZN,2024-05-16,157.39,159.53,156.13,158.26,23957392,157.98,165196
AMZN,2024-05-17,155.82,158.17,154.57,156.91,46297851,156.55,92234
